airport_code,ScheduledTimeUTC,FlightNumber,AirlineID,DepartureTimeUTC,ArrivalTimeUTC,FlightStatus,Equipment,DepartureDelay,ArrivalDelay
ZRH,2024-06-09 06:45:00+00:00,2272,LX,2024-06-09 06:45:00+00:00,2024-06-09 07:55:00+00:00,LD,223,0.0,70.0
ZRH,2024-06-09 06:50:00+00:00,1660,LX,2024-06-09 06:50:00+00:00,2024-06-09 07:55:00+00:00,LD,223,0.0,65.0
ZRH,2024-06-09 06:50:00+00:00,562,OS,2024-06-09 06:50:00+00:00,2024-06-09 08:10:00+00:00,LD,320,0.0,80.0
ZRH,2024-06-09 06:55:00+00:00,1668,LX,2024-06-09 06:55:00+00:00,2024-06-09 08:00:00+00:00,LD,223,0.0,65.0
ZRH,2024-06-09 07:00:00+00:00,750,LX,2024-06-09 07:00:00+00:00,2024-06-09 08:00:00+00:00,LD,223,0.0,60.0
ZRH,2024-06-09 07:00:00+00:00,1612,LX,2024-06-09 07:00:00+00:00,2024-06-09 07:55:00+00:00,LD,223,0.0,55.0
ZRH,2024-06-09 07:10:00+00:00,2804,LX,2024-06-09 07:10:00+00:00,2024-06-09 08:00:00+00:00,LD,320,0.0,50.0
ZRH,2024-06-09 07:20:00+00:00,2367,LH,2024-06-09 07:20:00+00:00,2024-06-09 08:15:00+00:00,LD,CR9,0.0,55.0
ZRH,2024-06-09 07:25:00+00:00,6,LX,2024-06-09 07:25:00+00:00,2024-06-09 17:10:00+00:00,LD,333,0.0,585.0
ZRH,2024-06-09 07:25:00+00:00,623,XQ,2024-06-09 07:25:00+00:00,2024-06-09 10:35:00+00:00,LD,73H,0.0,190.0
ZRH,2024-06-09 07:30:00+00:00,1185,LH,2024-06-09 07:30:00+00:00,2024-06-09 08:30:00+00:00,LD,319,0.0,60.0
ZRH,2024-06-09 07:30:00+00:00,2140,LX,2024-06-09 07:30:00+00:00,2024-06-09 09:35:00+00:00,LD,223,0.0,125.0
ZRH,2024-06-09 07:35:00+00:00,1164,LX,2024-06-09 07:35:00+00:00,2024-06-09 08:20:00+00:00,LD,223,0.0,45.0
ZTH,2024-06-09 06:15:00+00:00,1749,DE,2024-06-09 06:15:00+00:00,2024-06-09 09:00:00+00:00,LD,320,0.0,165.0
ZTH,2024-06-09 07:25:00+00:00,1215,4Y,2024-06-09 07:25:00+00:00,2024-06-09 10:15:00+00:00,LD,32A,0.0,170.0
ZTH,2024-06-09 07:50:00+00:00,7621,EW,2024-06-09 07:50:00+00:00,2024-06-09 10:55:00+00:00,LD,31D,0.0,185.0
ZTH,2024-06-09 08:35:00+00:00,9627,EW,2024-06-09 08:35:00+00:00,2024-06-09 11:35:00+00:00,LD,32A,0.0,180.0
ESB,2024-06-09 05:00:00+00:00,714,XQ,2024-06-09 05:00:00+00:00,2024-06-09 08:10:00+00:00,LD,73H,0.0,190.0
FAO,2024-06-09 07:35:00+00:00,2649,EW,2024-06-09 07:35:00+00:00,2024-06-09 10:35:00+00:00,LD,32A,0.0,180.0
FAO,2024-06-09 08:35:00+00:00,7643,EW,2024-06-09 08:35:00+00:00,2024-06-09 12:00:00+00:00,LD,320,0.0,205.0
FAO,2024-06-09 10:30:00+00:00,3802,SN,2024-06-09 10:30:00+00:00,2024-06-09 13:20:00+00:00,LD,320,0.0,170.0
FCO,2024-06-09 06:05:00+00:00,1873,LH,2024-06-09 06:05:00+00:00,2024-06-09 07:40:00+00:00,LD,321,0.0,95.0
FCO,2024-06-09 06:55:00+00:00,502,OS,2024-06-09 06:55:00+00:00,2024-06-09 08:30:00+00:00,LD,320,0.0,95.0
FCO,2024-06-09 07:20:00+00:00,628,AZ,2024-06-09 07:20:00+00:00,2024-06-09 18:10:00+00:00,LD,330,0.0,650.0
FCO,2024-06-09 07:30:00+00:00,620,AZ,2024-06-09 07:30:00+00:00,2024-06-09 20:15:00+00:00,LD,359,0.0,765.0
FCO,2024-06-09 07:35:00+00:00,602,AZ,2024-06-09 07:35:00+00:00,2024-06-09 17:15:00+00:00,LD,330,0.0,580.0
FCO,2024-06-09 07:40:00+00:00,1727,LX,2024-06-09 07:40:00+00:00,2024-06-09 09:20:00+00:00,LD,32B,0.0,100.0
FCO,2024-06-09 08:05:00+00:00,231,LH,2024-06-09 08:05:00+00:00,2024-06-09 10:05:00+00:00,LD,32V,0.0,120.0
FCO,2024-06-09 08:10:00+00:00,9883,EW,2024-06-09 08:10:00+00:00,2024-06-09 10:20:00+00:00,LD,31D,0.0,130.0
FCO,2024-06-09 08:15:00+00:00,608,AZ,2024-06-09 08:15:00+00:00,2024-06-09 17:55:00+00:00,LD,339,0.0,580.0
FCO,2024-06-09 08:15:00+00:00,650,AZ,2024-06-09 08:15:00+00:00,2024-06-09 18:05:00+00:00,LD,330,0.0,590.0
FCO,2024-06-09 08:40:00+00:00,1762,AY,2024-06-09 08:40:00+00:00,2024-06-09 12:05:00+00:00,,32B,0.0,205.0
FCO,2024-06-09 08:40:00+00:00,618,AZ,2024-06-09 08:40:00+00:00,2024-06-09 18:40:00+00:00,LD,330,0.0,600.0
FCO,2024-06-09 08:50:00+00:00,1867,LH,2024-06-09 08:50:00+00:00,2024-06-09 10:25:00+00:00,LD,321,0.0,95.0
FCO,2024-06-09 09:15:00+00:00,385,OU,2024-06-09 09:15:00+00:00,2024-06-09 10:20:00+00:00,DP,DH4,0.0,65.0
FKB,2024-06-09 07:15:00+00:00,1144,DE,2024-06-09 07:15:00+00:00,2024-06-09 09:10:00+00:00,LD,320,0.0,115.0
FLR,2024-06-09 06:10:00+00:00,8191,EN,2024-06-09 06:10:00+00:00,2024-06-09 07:25:00+00:00,LD,E95,0.0,75.0
FLR,2024-06-09 07:45:00+00:00,8193,EN,2024-06-09 07:45:00+00:00,2024-06-09 09:00:00+00:00,LD,E95,0.0,75.0
FLR,2024-06-09 07:55:00+00:00,1679,LX,2024-06-09 07:55:00+00:00,2024-06-09 09:15:00+00:00,LD,295,0.0,80.0
FLR,2024-06-09 08:15:00+00:00,8853,EN,2024-06-09 08:15:00+00:00,2024-06-09 09:55:00+00:00,LD,E90,0.0,100.0
FLR,2024-06-09 09:05:00+00:00,532,OS,2024-06-09 09:05:00+00:00,2024-06-09 10:25:00+00:00,LD,E95,0.0,80.0
FLR,2024-06-09 09:30:00+00:00,3140,SN,2024-06-09 09:30:00+00:00,2024-06-09 11:20:00+00:00,LD,319,0.0,110.0
FMO,2024-06-09 08:30:00+00:00,65,LH,2024-06-09 08:30:00+00:00,2024-06-09 09:20:00+00:00,LD,CR9,0.0,50.0
FRA,2024-06-09 05:55:00+00:00,812,LH,2024-06-09 05:55:00+00:00,2024-06-09 07:30:00+00:00,LD,CR9,0.0,95.0
FRA,2024-06-09 06:00:00+00:00,6,LH,2024-06-09 06:00:00+00:00,2024-06-09 07:05:00+00:00,LD,32V,0.0,65.0
FRA,2024-06-09 06:00:00+00:00,900,LH,2024-06-09 06:00:00+00:00,2024-06-09 07:40:00+00:00,LD,32N,0.0,100.0
FRA,2024-06-09 06:00:00+00:00,141,XQ,2024-06-09 06:00:00+00:00,2024-06-09 09:30:00+00:00,LD,7M8,0.0,210.0
FRA,2024-06-09 06:00:00+00:00,781,XQ,2024-06-09 06:00:00+00:00,2024-06-09 09:40:00+00:00,LD,73H,0.0,220.0
FRA,2024-06-09 06:05:00+00:00,8852,EN,2024-06-09 06:05:00+00:00,2024-06-09 07:40:00+00:00,LD,E90,0.0,95.0
FRA,2024-06-09 06:05:00+00:00,898,LH,2024-06-09 06:05:00+00:00,2024-06-09 07:50:00+00:00,LD,CR9,0.0,105.0
FRA,2024-06-09 06:05:00+00:00,1456,LH,2024-06-09 06:05:00+00:00,2024-06-09 08:20:00+00:00,LD,32N,0.0,135.0
FRA,2024-06-09 06:15:00+00:00,8758,EN,2024-06-09 06:15:00+00:00,2024-06-09 07:45:00+00:00,LD,E90,0.0,90.0
FRA,2024-06-09 06:15:00+00:00,8870,EN,2024-06-09 06:15:00+00:00,2024-06-09 07:45:00+00:00,LD,E95,0.0,90.0
FRA,2024-06-09 06:15:00+00:00,96,LH,2024-06-09 06:15:00+00:00,2024-06-09 07:10:00+00:00,LD,319,0.0,55.0
FRA,2024-06-09 06:20:00+00:00,1528,LH,2024-06-09 06:20:00+00:00,2024-06-09 08:25:00+00:00,LD,E90,0.0,125.0
FRA,2024-06-09 06:20:00+00:00,200,OS,2024-06-09 06:20:00+00:00,2024-06-09 07:45:00+00:00,LD,320,0.0,85.0
FRA,2024-06-09 06:35:00+00:00,8060,EN,2024-06-09 06:35:00+00:00,2024-06-09 07:55:00+00:00,LD,E95,0.0,80.0
FRA,2024-06-09 06:35:00+00:00,1028,LH,2024-06-09 06:35:00+00:00,2024-06-09 07:50:00+00:00,LD,32A,0.0,75.0
FRA,2024-06-09 06:35:00+00:00,1074,LH,2024-06-09 06:35:00+00:00,2024-06-09 07:50:00+00:00,LD,319,0.0,75.0
FRA,2024-06-09 06:35:00+00:00,1086,LH,2024-06-09 06:35:00+00:00,2024-06-09 08:10:00+00:00,LD,320,0.0,95.0
FRA,2024-06-09 06:35:00+00:00,1392,LH,2024-06-09 06:35:00+00:00,2024-06-09 07:35:00+00:00,LD,32N,0.0,60.0
FRA,2024-06-09 06:35:00+00:00,26,SQ,2024-06-09 06:35:00+00:00,2024-06-09 15:10:00+00:00,LD,77W,0.0,515.0
FRA,2024-06-09 06:45:00+00:00,8800,EN,2024-06-09 06:45:00+00:00,2024-06-09 07:55:00+00:00,LD,E95,0.0,70.0
FUE,2024-06-09 09:25:00+00:00,213,WK,2024-06-09 09:25:00+00:00,2024-06-09 13:20:00+00:00,LD,320,0.0,235.0
FUE,2024-06-09 10:25:00+00:00,9553,EW,2024-06-09 10:25:00+00:00,2024-06-09 14:40:00+00:00,LD,21A,0.0,255.0
GDN,2024-06-09 07:35:00+00:00,1381,LX,2024-06-09 07:35:00+00:00,2024-06-09 09:25:00+00:00,LD,223,0.0,110.0
GDN,2024-06-09 10:00:00+00:00,1176,AY,2024-06-09 10:00:00+00:00,2024-06-09 12:10:00+00:00,,AT7,0.0,130.0
GOT,2024-06-09 06:55:00+00:00,862,AY,2024-06-09 06:55:00+00:00,2024-06-09 08:50:00+00:00,,AT7,0.0,115.0
GOT,2024-06-09 08:00:00+00:00,1221,LX,2024-06-09 08:00:00+00:00,2024-06-09 10:00:00+00:00,LD,295,0.0,120.0
GOT,2024-06-09 08:10:00+00:00,813,LH,2024-06-09 08:10:00+00:00,2024-06-09 09:55:00+00:00,LD,CR9,0.0,105.0
GOT,2024-06-09 09:50:00+00:00,2429,LH,2024-06-09 09:50:00+00:00,2024-06-09 11:40:00+00:00,LD,32A,0.0,110.0
GOT,2024-06-09 09:55:00+00:00,811,LH,2024-06-09 09:55:00+00:00,2024-06-09 11:40:00+00:00,LD,319,0.0,105.0
GRZ,2024-06-09 07:30:00+00:00,6871,EW,2024-06-09 07:30:00+00:00,2024-06-09 09:35:00+00:00,LD,320,0.0,125.0
GRZ,2024-06-09 08:35:00+00:00,8061,EN,2024-06-09 08:35:00+00:00,2024-06-09 09:55:00+00:00,LD,E95,0.0,80.0
GRZ,2024-06-09 09:25:00+00:00,978,OS,2024-06-09 09:25:00+00:00,2024-06-09 10:05:00+00:00,LD,AT7,0.0,40.0
GVA,2024-06-09 06:35:00+00:00,2712,SN,2024-06-09 06:35:00+00:00,2024-06-09 07:55:00+00:00,LD,320,0.0,80.0
GVA,2024-06-09 07:15:00+00:00,1213,LH,2024-06-09 07:15:00+00:00,2024-06-09 08:30:00+00:00,LD,CRK,0.0,75.0
GVA,2024-06-09 07:30:00+00:00,8069,EN,2024-06-09 07:30:00+00:00,2024-06-09 08:40:00+00:00,LD,E95,0.0,70.0
GVA,2024-06-09 07:35:00+00:00,572,OS,2024-06-09 07:35:00+00:00,2024-06-09 09:10:00+00:00,LD,E95,0.0,95.0
GVA,2024-06-09 08:00:00+00:00,2807,LX,2024-06-09 08:00:00+00:00,2024-06-09 08:55:00+00:00,LD,32N,0.0,55.0
GVA,2024-06-09 08:35:00+00:00,1232,LX,2024-06-09 08:35:00+00:00,2024-06-09 11:20:00+00:00,LD,221,0.0,165.0
GVA,2024-06-09 08:45:00+00:00,1082,LX,2024-06-09 08:45:00+00:00,2024-06-09 10:05:00+00:00,LD,223,0.0,80.0
GVA,2024-06-09 08:50:00+00:00,2809,LX,2024-06-09 08:50:00+00:00,2024-06-09 09:45:00+00:00,LD,320,0.0,55.0
GVA,2024-06-09 09:25:00+00:00,2104,LX,2024-06-09 09:25:00+00:00,2024-06-09 11:50:00+00:00,LD,223,0.0,145.0
GVA,2024-06-09 09:45:00+00:00,22,LX,2024-06-09 09:45:00+00:00,2024-06-09 18:20:00+00:00,LD,333,0.0,515.0
GZP,2024-06-09 08:00:00+00:00,1934,AY,2024-06-09 08:00:00+00:00,2024-06-09 12:10:00+00:00,,320,0.0,250.0
GZT,2024-06-09 05:20:00+00:00,9129,XQ,2024-06-09 05:20:00+00:00,2024-06-09 07:10:00+00:00,LD,7M8,0.0,110.0
HAJ,2024-06-09 06:35:00+00:00,51,LH,2024-06-09 06:35:00+00:00,2024-06-09 07:35:00+00:00,LD,319,0.0,60.0
HAJ,2024-06-09 06:35:00+00:00,2091,LH,2024-06-09 06:35:00+00:00,2024-06-09 07:45:00+00:00,LD,CR9,0.0,70.0
HAJ,2024-06-09 08:35:00+00:00,292,OS,2024-06-09 08:35:00+00:00,2024-06-09 10:00:00+00:00,LD,E95,0.0,85.0
HAJ,2024-06-09 08:40:00+00:00,53,LH,2024-06-09 08:40:00+00:00,2024-06-09 09:40:00+00:00,LD,319,0.0,60.0
HAM,2024-06-09 03:55:00+00:00,1644,DE,2024-06-09 03:55:00+00:00,2024-06-09 07:15:00+00:00,LD,32B,0.0,200.0
HAM,2024-06-09 06:30:00+00:00,9,LH,2024-06-09 06:30:00+00:00,2024-06-09 07:40:00+00:00,LD,320,0.0,70.0
HAM,2024-06-09 06:45:00+00:00,930,BT,2024-06-09 06:45:00+00:00,2024-06-09 08:35:00+00:00,,223,0.0,110.0
HAM,2024-06-09 06:45:00+00:00,2051,LH,2024-06-09 06:45:00+00:00,2024-06-09 08:00:00+00:00,LD,32A,0.0,75.0
HAM,2024-06-09 07:30:00+00:00,1051,LX,2024-06-09 07:30:00+00:00,2024-06-09 08:55:00+00:00,LD,290,0.0,85.0
HAM,2024-06-09 07:35:00+00:00,1047,LX,2024-06-09 07:35:00+00:00,2024-06-09 09:20:00+00:00,LD,221,0.0,105.0
HAM,2024-06-09 07:40:00+00:00,176,OS,2024-06-09 07:40:00+00:00,2024-06-09 09:10:00+00:00,LD,320,0.0,90.0
HAM,2024-06-09 07:45:00+00:00,2081,LH,2024-06-09 07:45:00+00:00,2024-06-09 09:00:00+00:00,LD,32A,0.0,75.0
HAM,2024-06-09 08:00:00+00:00,13,LH,2024-06-09 08:00:00+00:00,2024-06-09 09:10:00+00:00,LD,32V,0.0,70.0
HAM,2024-06-09 08:45:00+00:00,2055,LH,2024-06-09 08:45:00+00:00,2024-06-09 10:00:00+00:00,LD,32M,0.0,75.0
HAM,2024-06-09 08:45:00+00:00,1053,LX,2024-06-09 08:45:00+00:00,2024-06-09 10:10:00+00:00,LD,E90,0.0,85.0
HAM,2024-06-09 08:45:00+00:00,171,XQ,2024-06-09 08:45:00+00:00,2024-06-09 12:20:00+00:00,LD,73H,0.0,215.0
HAM,2024-06-09 08:55:00+00:00,271,XQ,2024-06-09 08:55:00+00:00,2024-06-09 12:25:00+00:00,LD,73H,0.0,210.0
HAM,2024-06-09 09:00:00+00:00,15,LH,2024-06-09 09:00:00+00:00,2024-06-09 10:10:00+00:00,LD,321,0.0,70.0
HAM,2024-06-09 09:35:00+00:00,1440,DE,2024-06-09 09:35:00+00:00,2024-06-09 14:30:00+00:00,LD,32B,0.0,295.0
HAM,2024-06-09 09:35:00+00:00,1518,DE,2024-06-09 09:35:00+00:00,2024-06-09 14:45:00+00:00,LD,320,0.0,310.0
HAM,2024-06-09 10:00:00+00:00,7218,EW,2024-06-09 10:00:00+00:00,2024-06-09 11:30:00+00:00,LD,31D,0.0,90.0
HAM,2024-06-09 10:00:00+00:00,17,LH,2024-06-09 10:00:00+00:00,2024-06-09 11:10:00+00:00,LD,319,0.0,70.0
HEL,2024-06-09 05:00:00+00:00,1331,AY,2024-06-09 05:00:00+00:00,2024-06-09 08:10:00+00:00,,359,0.0,190.0
HEL,2024-06-09 05:00:00+00:00,1751,AY,2024-06-09 05:00:00+00:00,2024-06-09 08:05:00+00:00,LD,32B,0.0,185.0
HEL,2024-06-09 05:10:00+00:00,1301,AY,2024-06-09 05:10:00+00:00,2024-06-09 07:45:00+00:00,,359,0.0,155.0
HEL,2024-06-09 05:15:00+00:00,1381,AY,2024-06-09 05:15:00+00:00,2024-06-09 08:30:00+00:00,,320,0.0,195.0
HEL,2024-06-09 05:20:00+00:00,803,AY,2024-06-09 05:20:00+00:00,2024-06-09 06:20:00+00:00,,32B,0.0,60.0
HEL,2024-06-09 05:20:00+00:00,1361,AY,2024-06-09 05:20:00+00:00,2024-06-09 08:20:00+00:00,,E90,0.0,180.0
HEL,2024-06-09 05:25:00+00:00,947,AY,2024-06-09 05:25:00+00:00,2024-06-09 07:30:00+00:00,,AT7,0.0,125.0
HEL,2024-06-09 06:00:00+00:00,1013,AY,2024-06-09 06:00:00+00:00,2024-06-09 06:30:00+00:00,,AT7,0.0,30.0
HEL,2024-06-09 06:05:00+00:00,489,AY,2024-06-09 06:05:00+00:00,2024-06-09 07:45:00+00:00,,AT7,0.0,100.0
HEL,2024-06-09 06:10:00+00:00,1541,AY,2024-06-09 06:10:00+00:00,2024-06-09 08:45:00+00:00,,320,0.0,155.0
HEL,2024-06-09 06:15:00+00:00,1401,AY,2024-06-09 06:15:00+00:00,2024-06-09 08:50:00+00:00,LD,359,0.0,155.0
HEL,2024-06-09 06:25:00+00:00,1471,AY,2024-06-09 06:25:00+00:00,2024-06-09 08:50:00+00:00,LD,E90,0.0,145.0
HEL,2024-06-09 06:40:00+00:00,1221,AY,2024-06-09 06:40:00+00:00,2024-06-09 08:50:00+00:00,,321,0.0,130.0
HEL,2024-06-09 06:40:00+00:00,1391,AY,2024-06-09 06:40:00+00:00,2024-06-09 09:10:00+00:00,,E90,0.0,150.0
HEL,2024-06-09 07:00:00+00:00,1251,AY,2024-06-09 07:00:00+00:00,2024-06-09 09:20:00+00:00,,32B,0.0,140.0
HEL,2024-06-09 07:25:00+00:00,1175,AY,2024-06-09 07:25:00+00:00,2024-06-09 09:30:00+00:00,,AT7,0.0,125.0
HEL,2024-06-09 07:40:00+00:00,1165,AY,2024-06-09 07:40:00+00:00,2024-06-09 09:40:00+00:00,,E90,0.0,120.0
HEL,2024-06-09 07:40:00+00:00,1423,AY,2024-06-09 07:40:00+00:00,2024-06-09 09:40:00+00:00,,E90,0.0,120.0
HEL,2024-06-09 07:45:00+00:00,863,AY,2024-06-09 07:45:00+00:00,2024-06-09 09:45:00+00:00,,AT7,0.0,120.0
HEL,2024-06-09 07:50:00+00:00,1015,AY,2024-06-09 07:50:00+00:00,2024-06-09 08:20:00+00:00,,AT7,0.0,30.0
HER,2024-06-09 06:35:00+00:00,1205,4Y,2024-06-09 06:35:00+00:00,2024-06-09 09:55:00+00:00,LD,32A,0.0,200.0
HER,2024-06-09 07:00:00+00:00,677,EW,2024-06-09 07:00:00+00:00,2024-06-09 10:25:00+00:00,LD,73H,0.0,205.0
HER,2024-06-09 07:15:00+00:00,432,A3,2024-06-09 07:15:00+00:00,2024-06-09 10:10:00+00:00,LD,320,0.0,175.0
HER,2024-06-09 07:20:00+00:00,9010,OS,2024-06-09 07:20:00+00:00,2024-06-09 09:50:00+00:00,LD,321,0.0,150.0
HER,2024-06-09 07:35:00+00:00,1647,DE,2024-06-09 07:35:00+00:00,2024-06-09 10:40:00+00:00,LD,320,0.0,185.0
HER,2024-06-09 07:40:00+00:00,2673,EW,2024-06-09 07:40:00+00:00,2024-06-09 10:45:00+00:00,LD,32A,0.0,185.0
HER,2024-06-09 08:15:00+00:00,1795,DE,2024-06-09 08:15:00+00:00,2024-06-09 11:45:00+00:00,LD,320,0.0,210.0
HER,2024-06-09 08:15:00+00:00,4195,EW,2024-06-09 08:15:00+00:00,2024-06-09 11:20:00+00:00,LD,320,0.0,185.0
HER,2024-06-09 08:15:00+00:00,7675,EW,2024-06-09 08:15:00+00:00,2024-06-09 11:45:00+00:00,LD,320,0.0,210.0
HKG,2024-06-09 01:05:00+00:00,830,CX,2024-06-09 01:05:00+00:00,2024-06-09 17:15:00+00:00,,77W,0.0,970.0
HND,2024-06-09 00:40:00+00:00,715,LH,2024-06-09 00:40:00+00:00,2024-06-09 15:00:00+00:00,LD,359,0.0,860.0
HND,2024-06-09 00:40:00+00:00,223,NH,2024-06-09 00:40:00+00:00,2024-06-09 15:30:00+00:00,LD,789,0.0,890.0
HND,2024-06-09 02:05:00+00:00,6,JL,2024-06-09 02:05:00+00:00,2024-06-09 15:05:00+00:00,,351,0.0,780.0
HND,2024-06-09 02:50:00+00:00,717,LH,2024-06-09 02:50:00+00:00,2024-06-09 17:05:00+00:00,LD,74H,0.0,855.0
HRG,2024-06-09 08:45:00+00:00,4517,EW,2024-06-09 08:45:00+00:00,2024-06-09 13:00:00+00:00,LD,31D,0.0,255.0
IAD,2024-06-09 14:55:00+00:00,710,QR,2024-06-09 14:55:00+00:00,2024-06-10 03:35:00+00:00,LD,77W,0.0,760.0
IAS,2024-06-09 08:00:00+00:00,9799,EW,2024-06-09 08:00:00+00:00,2024-06-09 10:40:00+00:00,LD,32A,0.0,160.0
IBZ,2024-06-09 07:15:00+00:00,3778,SN,2024-06-09 07:15:00+00:00,2024-06-09 09:30:00+00:00,LD,320,0.0,135.0
IBZ,2024-06-09 07:35:00+00:00,8541,EW,2024-06-09 07:35:00+00:00,2024-06-09 10:40:00+00:00,LD,21A,0.0,185.0
IBZ,2024-06-09 09:05:00+00:00,441,4Y,2024-06-09 09:05:00+00:00,2024-06-09 11:20:00+00:00,LD,32A,0.0,135.0
IBZ,2024-06-09 09:15:00+00:00,7515,EW,2024-06-09 09:15:00+00:00,2024-06-09 12:05:00+00:00,LD,21A,0.0,170.0
IBZ,2024-06-09 09:25:00+00:00,2595,EW,2024-06-09 09:25:00+00:00,2024-06-09 11:35:00+00:00,LD,320,0.0,130.0
ICN,2024-06-09 00:45:00+00:00,541,OZ,2024-06-09 00:45:00+00:00,2024-06-09 14:30:00+00:00,LD,359,0.0,825.0
ICN,2024-06-09 01:40:00+00:00,937,KE,2024-06-09 01:40:00+00:00,2024-06-09 14:10:00+00:00,,77W,0.0,750.0
ICN,2024-06-09 02:40:00+00:00,719,LH,2024-06-09 02:40:00+00:00,2024-06-09 15:40:00+00:00,LD,359,0.0,780.0
IST,2024-06-09 05:00:00+00:00,1503,TK,2024-06-09 05:00:00+00:00,2024-06-09 07:55:00+00:00,,73H,0.0,175.0
IST,2024-06-09 05:05:00+00:00,1587,TK,2024-06-09 05:05:00+00:00,2024-06-09 08:15:00+00:00,LD,333,0.0,190.0
IST,2024-06-09 08:20:00+00:00,1525,TK,2024-06-09 08:20:00+00:00,2024-06-09 11:40:00+00:00,LD,333,0.0,200.0
IST,2024-06-09 08:30:00+00:00,1591,TK,2024-06-09 08:30:00+00:00,2024-06-09 11:40:00+00:00,LD,332,0.0,190.0
IST,2024-06-09 08:55:00+00:00,1633,TK,2024-06-09 08:55:00+00:00,2024-06-09 11:40:00+00:00,LD,32B,0.0,165.0
IST,2024-06-09 08:55:00+00:00,1885,TK,2024-06-09 08:55:00+00:00,2024-06-09 11:10:00+00:00,LD,333,0.0,135.0
JED,2024-06-09 05:00:00+00:00,1022,SV,2024-06-09 05:00:00+00:00,2024-06-09 06:50:00+00:00,,773,0.0,110.0
JED,2024-06-09 05:10:00+00:00,253,SV,2024-06-09 05:10:00+00:00,2024-06-09 11:40:00+00:00,,789,0.0,390.0
JED,2024-06-09 05:10:00+00:00,800,SV,2024-06-09 05:10:00+00:00,2024-06-09 09:55:00+00:00,,773,0.0,285.0
JED,2024-06-09 05:15:00+00:00,123,SV,2024-06-09 05:15:00+00:00,2024-06-09 11:55:00+00:00,,789,0.0,400.0
JED,2024-06-09 05:20:00+00:00,373,SV,2024-06-09 05:20:00+00:00,2024-06-09 12:00:00+00:00,,787,0.0,400.0
JED,2024-06-09 05:20:00+00:00,1424,SV,2024-06-09 05:20:00+00:00,2024-06-09 06:25:00+00:00,,320,0.0,65.0
JED,2024-06-09 05:30:00+00:00,215,SV,2024-06-09 05:30:00+00:00,2024-06-09 11:35:00+00:00,,787,0.0,365.0
JED,2024-06-09 05:30:00+00:00,227,SV,2024-06-09 05:30:00+00:00,2024-06-09 12:00:00+00:00,,789,0.0,390.0
JED,2024-06-09 05:35:00+00:00,401,SV,2024-06-09 05:35:00+00:00,2024-06-09 11:50:00+00:00,,773,0.0,375.0
JED,2024-06-09 05:35:00+00:00,826,SV,2024-06-09 05:35:00+00:00,2024-06-09 15:45:00+00:00,,773,0.0,610.0
JED,2024-06-09 05:45:00+00:00,101,SV,2024-06-09 05:45:00+00:00,2024-06-09 12:10:00+00:00,,789,0.0,385.0
JED,2024-06-09 05:50:00+00:00,127,SV,2024-06-09 05:50:00+00:00,2024-06-09 11:55:00+00:00,,787,0.0,365.0
JED,2024-06-09 05:50:00+00:00,1700,SV,2024-06-09 05:50:00+00:00,2024-06-09 07:00:00+00:00,,320,0.0,70.0
JED,2024-06-09 05:55:00+00:00,568,SV,2024-06-09 05:55:00+00:00,2024-06-09 09:00:00+00:00,,320,0.0,185.0
JED,2024-06-09 05:55:00+00:00,1630,SV,2024-06-09 05:55:00+00:00,2024-06-09 07:15:00+00:00,,320,0.0,80.0
JED,2024-06-09 06:00:00+00:00,1024,SV,2024-06-09 06:00:00+00:00,2024-06-09 07:50:00+00:00,,773,0.0,110.0
JED,2024-06-09 06:00:00+00:00,1110,SV,2024-06-09 06:00:00+00:00,2024-06-09 08:10:00+00:00,,320,0.0,130.0
JED,2024-06-09 06:10:00+00:00,301,SV,2024-06-09 06:10:00+00:00,2024-06-09 08:25:00+00:00,,333,0.0,135.0
JED,2024-06-09 06:15:00+00:00,115,SV,2024-06-09 06:15:00+00:00,2024-06-09 12:45:00+00:00,,789,0.0,390.0
JED,2024-06-09 06:25:00+00:00,35,SV,2024-06-09 06:25:00+00:00,2024-06-09 19:45:00+00:00,,777,0.0,800.0
JFK,2024-06-09 14:00:00+00:00,841,CX,2024-06-09 14:00:00+00:00,2024-06-10 05:50:00+00:00,,351,0.0,950.0
JFK,2024-06-09 15:00:00+00:00,20,SV,2024-06-09 15:00:00+00:00,2024-06-10 02:40:00+00:00,,777,0.0,700.0
JFK,2024-06-09 15:20:00+00:00,704,QR,2024-06-09 15:20:00+00:00,2024-06-10 03:35:00+00:00,LD,77W,0.0,735.0
JMK,2024-06-09 07:20:00+00:00,816,OS,2024-06-09 07:20:00+00:00,2024-06-09 09:40:00+00:00,LD,E95,0.0,140.0
JNB,2024-06-09 06:00:00+00:00,352,TM,2024-06-09 06:00:00+00:00,2024-06-09 08:00:00+00:00,,CRJ,0.0,120.0
JNB,2024-06-09 06:50:00+00:00,302,TM,2024-06-09 06:50:00+00:00,2024-06-09 08:00:00+00:00,,CRJ,0.0,70.0
JNB,2024-06-09 08:35:00+00:00,310,TM,2024-06-09 08:35:00+00:00,2024-06-09 10:15:00+00:00,,ER4,0.0,100.0
JNB,2024-06-09 08:50:00+00:00,332,TM,2024-06-09 08:50:00+00:00,2024-06-09 10:45:00+00:00,,DH4,0.0,115.0
