CityCode,CountryCode,Latitude,Longitude,cityName
MXX,SE,60.95861111,14.51055556,Mora
MXY,US,,,Mccarthy
MXZ,CN,,,Meixian
MYA,AU,-34.10222222,150.1444444,Moruya
MYB,GA,-2.55,10.68333333,Mayoumba
MYC,VE,10.25055556,-66.34694444,Maracay
MYD,KE,-2.777222222,40.10027778,Malindi
MYE,JP,,,Miyake Jima
MYG,BS,,,Mayaguana
MYH,US,,,Marble Canyon
MYI,AU,,,Murray Island
MYJ,JP,33.82722222,132.6997222,Matsuyama
MYK,US,,,May Creek
MYL,US,44.88861111,-115.8983333,Mccall
MYM,GY,,,Monkey Mountain
MYN,YE,15.46805556,45.32777778,Mareb
MYO,AU,,,Myroodah
MYP,TM,37.62166667,61.89666667,Mary
MYQ,IN,12.23,76.65833333,Mysore
MYR,US,33.67972222,-77.07166667,Myrtle Beach
MYS,ET,,,Moyale
MYT,MM,25.38277778,97.3525,Myitkyina
MYU,US,60.37138889,-165.7294444,Mekoryuk
MYV,US,39.09777778,-120.4302778,Marysville
MYW,TZ,-9.663888889,40.18194444,Mtwara
MYX,PG,,,Menyamya
MYY,MY,4.325,113.9883333,Miri
MYZ,MW,39.85527778,-95.36944444,Monkey Bay
MZA,IN,,,Muzaffarnagar
MZB,MZ,-10.65,40.35,Mocimboa Da Praia
MZC,GA,0.783333333,11.55,Mitzic
MZD,EC,,,Mendez
MZE,BZ,,,Manatee
MZF,ZA,,,Mzamba
MZG,TW,23.56861111,119.6283333,Makung
MZH,TR,40.82944444,35.52222222,Merzifon
MZI,ML,14.50861111,-3.915833333,Mopti
MZJ,US,32.50972222,-110.6747222,Marana
MZK,KI,,,Marakei
MZL,CO,5.029722222,-74.53333333,Manizales
MZN,PG,,,Minj
MZO,CU,20.28888889,-76.91333333,Manzanillo
MZP,NZ,,,Motueka
MZQ,ZA,43.55472222,2.290555556,Mkuze
MZR,AF,36.70694444,67.20916667,Mazar-I-Sharif
MZS,MY,,,Mostyn
MZT,MX,23.16138889,-105.7355556,Mazatlan
MZU,IN,26.11722222,85.3125,Muzaffarpur
MZV,MY,,,Mulu
MZX,ET,,,Mena
MZY,ZA,,,Mossel Bay
MZZ,US,40.48972222,-84.32027778,Marion
NAA,AU,-29.68083333,149.8272222,Narrabri
NAC,AU,,,Naracoorte
NAD,CO,,,Macanal
NAE,BJ,10.37694444,1.360555556,Natitingou
NAF,ID,,,Banaina
NAG,IN,21.09166667,79.04805556,Nagpur
NAH,ID,,,Naha
NAI,GY,,,Annai
NAK,TH,14.94944444,102.3127778,Nakhon Ratchasima
NAL,RU,43.51333333,43.63666667,Nalchik
NAM,ID,,,Namlea
NAN,FJ,-16.24361111,177.4436111,Nadi
NAO,CN,,,Nanchong
NAP,IT,40.884444,14.290833,Naples
NAQ,GL,77.48861111,-68.61138889,Qanaq
NAR,CO,,,Nare
NAS,BS,25.03888889,-76.53388889,Nassau
NAT,BR,-4.091666667,-34.75083333,Natal
NAU,PF,-13.82305556,-140.7330556,Napuka Island
NAV,TR,,,Nevsehir
NAW,TH,6.523333333,101.7447222,Narathiwat
NAX,US,,,Barbers Point
NBA,PG,,,Nambaiyufa
NBB,CO,,,Barrancominas
NBC,RU,55.56333333,52.095,Nizhnekamsk
NBE,TN,,,Enfidha
NBH,AU,,,Nambucca Heads
NBL,PA,,,San Blas
NBO,KE,-1.319167,36.927778,Nairobi
NBR,AU,,,Nambour
NBU,US,,,Glenview
NBV,BR,,,Cana Brava
NBX,ID,-2.633333333,135.5,Nabire
NCA,TC,21.9175,-70.06055556,North Caicos
NCE,FR,43.665278,7.215,Nice
NCG,MX,30.4,-106.1166667,Nueva Casas Grandes
NCH,TZ,-9.633333333,38.8,Nachingwea
NCI,CO,,,Necocli
NCL,GB,55.0375,-1.691667,Newcastle
NCN,US,,,New Chenega
NCO,US,,,Quonset Point
NCP,PH,15.18583333,120.5602778,Luzon Island
NCR,NI,,,San Carlos
NCS,ZA,-26.22722222,29.97638889,Newcastle
NCT,CR,,,Nicoya
NCU,UZ,42.48833333,59.62305556,Nukus
NCY,FR,45.93055556,6.106111111,Annecy
NDA,ID,,,Bandanaira
NDB,MR,20.92833333,-16.96888889,Nouadhibou
NDC,IN,19.18333333,77.31666667,Nanded
NDD,AO,,,Sumbe
NDE,KE,,,Mandera
NDG,CN,47.23833333,123.9183333,Qiqihar
NDI,PG,,,Namudi
NDJ,TD,12.12472222,15.02472222,Ndjamena
NDK,MH,,,Namorik Island
NDL,CF,8.43,20.63444444,Ndele
NDM,ET,9.766666667,35.1,Mendi
NDN,PG,,,Nadunumu
NDR,MA,34.98916667,-2.972222222,Nador
NDS,AU,,,Sandstone
NDU,NA,-16.04388889,19.72055556,Rundu
NDV,US,,,Anacostia
NDY,GB,38.33277778,-76.96305556,Sanday
NDZ,DE,30.69833333,-86.98583333,Nordholz-Spieka
NEA,US,,,Glynco
NEC,AR,-37.51666667,-57.18333333,Necochea
NEF,RU,,,Neftekamsk
NEG,JM,,,Negril
NEJ,ET,,,Nejjo
NEK,ET,9.05,36.6,Nekemt
NEL,US,40.035,-73.64805556,Lakehurst
NEN,US,,,Whitehouse
NER,RU,,,Neryungri
NEU,LA,,,Sam Neua
NEV,KN,17.20555556,-61.40611111,Nevis
NFG,RU,33.30111111,-116.645,Nefteyugansk
NFL,US,39.49888889,-117.2513889,Fallon
NFO,TO,,,Niuafo'Ou
NGA,AU,-33.74444444,148.2480556,Young
NGB,CN,29.82333333,121.4633333,Ningbo
NGD,VG,,,Anegada
NGE,CM,7.359166667,13.56,N'Gaoundere
NGI,FJ,,,Ngau Island
NGL,ZA,,,Ngala
NGN,PA,,,Nargana
NGO,JP,34.85833333,136.8052778,Nagoya
NGR,PG,,,Ningerum
NGS,JP,32.91694444,129.9136111,Nagasaki
NGV,AO,-16.95666667,15.68388889,Ngiva
NGX,NP,,,Manang
NGZ,US,,,Alameda
NHA,VN,12.22305556,109.2,Nha-Trang
NHD,AE,25.02666667,55.36611111,Minhad Ab
NHF,SD,15.355,35.72833333,New Halfa
NHK,US,38.28583333,-75.58833333,Patuxent River
NHS,PK,,,Nushki
NHT,GB,51.55277778,-0.415277778,Northolt
NHV,PF,-7.206666667,-139.7769444,Nuku Hiva
NHX,US,,,Foley
NIA,LR,7.5,-7.4,Nimba
NIB,US,,,Nikolai
NIC,CY,35.155,33.27833333,Nicosia
NIE,US,,,Niblack
NIF,AU,,,Nifty
NIG,KI,,,Nikunau
NIK,SN,,,Niokolo Koba
NIM,NE,13.48138889,2.170277778,Niamey
NIN,US,,,Ninilchik
NIO,ZR,-1.283333333,17.68333333,Nioki
NIR,US,,,Beeville
NIT,FR,46.31333333,-0.3725,Niort
NIX,ML,15.23333333,-8.416666667,Nioro
NJA,JP,35.45472222,139.45,Atsugi
NJC,RU,60.94833333,76.48166667,Nizhnevartovsk
NKA,GA,,,Nkan
NKB,AU,,,Noonkanbah
NKC,MR,18.09555556,-14.05,Nouakchott
NKD,ID,,,Sinak
NKG,CN,31.742222,118.861944,Nanjing
NKI,US,,,Naukiti
NKL,ZR,,,Nkolo
NKN,PG,,,Nankina
NKS,CM,,,Nkongsamba
NKU,LS,,,Nkaus
NKV,US,,,Nichen Cove
NKY,CG,-3.783333333,13.3,Nkayi
NLA,ZM,-11.00444444,28.66555556,Ndola
NLC,US,36.33277778,-118.0480556,Lemoore
NLD,MX,27.44333333,-98.43027778,Nuevo Laredo
NLE,US,,,Niles
NLF,AU,,,Darnley Island
NLG,US,,,Nelson Lagoon
NLK,NF,-28.9575,167.9380556,Norfolk Island
NLL,AU,,,Nullagine
NLP,ZA,-24.49777778,30.91166667,Nelspruit
NLS,AU,,,Nicholson
NLV,UA,47.05805556,31.92083333,Nikolaev
NMA,UZ,40.985,71.55833333,Namangan
NMB,IN,,,Daman
NMC,BS,,,Norman's Cay
NME,US,,,Nightmute
NMG,PA,,,San Miguel
NMN,PG,,,Nomane
NMP,AU,,,New Moon
NMR,AU,,,Nappa Merrie
NMS,MM,20.89027778,97.73583333,Namsang
NMT,MM,,,Namtu
NMU,MH,,,Namu
NNA,MA,,,Kenitra
NNB,SB,,,Santa Ana Island
NND,MZ,,,Nangade
NNG,CN,22.61666667,108.1833333,Nanning
NNI,NA,,,Namutoni
NNK,US,,,Naknek
NNL,US,,,Nondalton
NNM,RU,,,Naryan-Mar
NNT,TH,18.80777778,100.7833333,Nan
NNU,BR,,,Nanuque
NNX,ID,,,Nunukan
NNY,CN,,,Nanyang
NOA,AU,-33.05166667,150.5366667,Nowra
NOB,CR,,,Nosara Beach
NOC,IE,53.910278,-8.818611,Knock
NOD,DE,,,Norden
NOE,DE,,,Norddeich
NOG,MX,31.22638889,-109.0233333,Nogales
NOI,RU,,,Novorossijsk
NOJ,RU,,,Nojabrxsk
NOK,BR,-13.30916667,-51.65083333,Nova Xavantina
NOL,US,,,Nokolik River
NOM,PG,,,Nomad River
NON,KI,,,Nonouti
NOO,PG,,,Naoro
NOP,PH,,,Mactan Island
NOR,IS,65.13194444,-12.25361111,Nordfjordur
NOS,MG,-12.68194444,48.30916667,Nossi-Be
NOT,US,,,Novato
NOU,NC,-21.74166667,166.4727778,Noumea
NOV,AO,-11.2,15.75,Huambo
NOZ,RU,53.81,86.87833333,Novokuznetsk
NPE,NZ,-38.535,176.87,Napier/Hastings
NPG,PG,,,Nipa
NPH,US,,,Nephi
NPL,NZ,-38.99138889,174.1791667,New Plymouth
NPO,ID,,,Nangapinoh
NPP,AU,,,Napperby
NPT,US,,,Newport
NPU,CO,,,San Pedro Uraba
NQI,US,27.50444444,-96.19194444,Kingsville
NQL,BR,-13.56361111,-47.50805556,Niquelandia
NQN,AR,-37.05111111,-67.84416667,Neuquen
NQT,GB,52.92,-0.920833333,Nottingham
NQU,CO,,,Nuqui
NQY,GB,50.440556,-4.995556,Newquay
NRA,AU,-33.29777778,146.5122222,Narrandera
NRB,US,30.39111111,-80.57555556,Mayport
NRC,US,37.40777778,-120.8908333,Crows Landing
NRD,DE,53.70694444,7.228611111,Norderney
NRE,ID,,,Namrole
NRG,AU,,,Narrogin
NRI,US,,,Shangri-La
NRK,SE,58.58611111,16.24638889,Norrkoping
NRL,GB,59.3675,-1.565555556,North Ronaldsay
NRM,ML,15.23333333,-6.733333333,Nara
NRQ,AO,,,N'Riquinha
NRS,US,32.56666667,-116.8833333,Imperial Beach
NRY,AU,,,Newry
NSA,AU,,,Noosa
NSE,US,30.72222222,-86.97611111,Milton
NSH,IR,36.66333333,51.46472222,Now Shahr
NSK,RU,69.31,87.33333333,Norilsk
NSM,AU,-31.79,121.755,Norseman
NSN,NZ,-40.70166667,173.2211111,Nelson
NSO,AU,-31.96277778,150.8322222,Scone
NSP,PH,14.66166667,120.905,Sangley Point
NST,TH,8.539722222,99.94472222,Nakhon Si Thammarat
NSV,AU,,,Noosaville
NSX,VG,,,North Sound
NSY,IT,37.40583333,14.92388889,Sigonella
NTA,FJ,,,Natadola
NTB,NO,59.56555556,9.212222222,Notodden
NTC,MZ,,,Santa Carolina
NTD,US,34.11916667,-118.8805556,Point Mugu
NTE,FR,47.15694444,-0.392222222,Nantes
NTG,CN,,,Nantong
NTI,ID,,,Bintuni
NTJ,US,,,Manti
NTL,AU,-31.205,151.8344444,Newcastle
NTM,BR,,,Miracema Do Norte
NTN,AU,-16.31666667,141.07,Normanton
NTO,CV,,,Santo Antao
NTQ,JP,,,Wajima Noto
NTT,TO,,,Niuatoputapu
NTU,US,36.8225,-75.96833333,Oceana
NTX,ID,,,Natuna
NTY,ZA,-24.66472222,27.17138889,Sun City
NUB,AU,-13.72833333,135.7166667,Numbulwar
NUC,US,33.0225,-117.4116667,San Clemente
NUD,SD,,,En Nahud
NUE,DE,49.4987,11.066897,Nuremberg
NUG,PG,,,Nuguria
NUH,CO,,,Nunchia
NUI,US,,,Nuiqsut
NUK,PF,-18.715,-137.2283333,Nukutavake
NUL,US,,,Nulato
NUP,US,,,Nunapitchuk
NUQ,US,37.41611111,-121.9511111,Mountain View
NUR,AU,,,Nullarbor
NUS,VU,,,Norsup
NUT,PG,,,Nutuve
NUU,KE,-0.3,36.15,Nakuru
NUW,US,48.35166667,-121.3441667,Whidbey Island
NUX,RU,66.07,76.52,Novyj Urengoj
NVA,CO,2.949722222,-74.70611111,Neiva
NVD,US,37.85222222,-93.69555556,Nevada
NVG,NI,,,Nueva Guinea
NVK,NO,68.43694444,17.38666667,Narvik
NVP,BR,,,Novo Aripuana
NVR,RU,,,Novgorod
NVS,FR,47.00361111,3.110833333,Nevers
NVT,BR,-25.12138889,-47.34916667,Navegantes
NVY,IN,,,Neyveli
NWA,KM,-11.70194444,43.76638889,Moheli
NWH,US,,,Newport
NWI,GB,52.67583333,1.282777778,Norwich
NWP,CA,,,Argentia
NWT,PG,,,Nowata
NXX,US,40.19972222,-74.85194444,Willow Grove
NYC,US,40.689919,-74.044937,New York
NYE,KE,,,Nyeri
NYI,GH,7.365277778,-1.670833333,Sunyani
NYK,KE,,,Nanyuki
NYM,RU,65.48166667,72.7,Nadym
NYN,AU,-30.44833333,147.2033333,Nyngan
NYO,SE,58.78861111,16.90361111,Nykoping
NYU,MM,21.17888889,94.93027778,Nyaung-U
NZE,GN,7.805833333,-7.298333333,Nzerekore
NZO,KE,,,Nzoia
NZW,US,,,South Weymouth
OAG,AU,-32.61833333,149.1333333,Orange
OAJ,US,34.82888889,-76.38805556,Jacksonville
OAK,US,37.72111111,-121.7794444,Oakland
OAM,NZ,-43.02833333,171.0816667,Oamaru
OAN,HN,,,Olanchito
OAX,MX,16.99833333,-95.27416667,Oaxaca
OBA,AU,,,Oban
OBC,DJ,11.96666667,43.28333333,Obock
OBD,ID,,,Obano
OBE,US,27.26638889,-79.14972222,Okeechobee
OBF,DE,48.08111111,11.28305556,Air Tour
OBI,BR,2.223611111,-54.05388889,Obidos
OBK,US,,,Northbrook
OBM,PG,,,Morobe
OBN,GB,56.46361111,-4.6,Oban
OBO,JP,42.73333333,143.2172222,Obihiro
OBS,FR,44.53916667,4.371666667,Aubenas
OBU,US,66.91222222,-155.1027778,Kobuk
OBX,PG,,,Obo
OBY,GL,,,Scoresbysund
OCA,US,,,Ocean Reef
OCC,EC,-0.442222222,-75.01055556,Coca
OCE,US,,,Ocean City
OCF,US,29.17166667,-81.77611111,Ocala
OCH,US,31.23388889,-93.25,Nacogdoches
OCI,US,,,Oceanic
OCJ,JM,,,Ocho Rios
OCN,US,,,Oceanside
OCV,CO,8.315555556,-72.64194444,Ocana
OCW,US,35.57027778,-76.95027778,Washington
ODA,CF,,,Ouadda
ODB,ES,37.84194444,-3.151111111,Cordoba
ODD,AU,-26.44,135.445,Oodnadatta
ODE,DK,55.47638889,10.33083333,Odense
ODH,GB,51.23388889,-0.923888889,Odiham
ODJ,CF,,,Ouanda Djalle
ODL,AU,,,Cordillo Downs
ODM,US,37.716671,-122.209229,Oakland
ODN,MY,,,Long Seridan
ODR,AU,,,Ord River
ODS,UA,46.426944,30.678056,Odessa
ODW,US,,,Oak Harbor
ODY,LA,,,Oudomxay
OEA,US,,,Vincennes
OEC,ID,,,Ocussi
OEL,RU,39.10972222,-99.18361111,Orel
OEM,SR,,,Paloemeu
OEO,US,,,Osceola
OER,SE,63.40777778,18.9925,Ornskoldsvik
OES,AR,-39.21666667,-64.9,San Antonio Oeste
OFI,CI,,,Ouango-Fitini
OFJ,IS,,,Olafsfjordur
OFK,US,41.98527778,-96.565,Norfolk
OFU,AS,,,Ofu
OGA,US,41.11944444,-100.2305556,Ogallala
OGB,US,33.45666667,-79.14083333,Orangeburg
OGD,US,41.19555556,-111.9872222,Ogden
OGE,PG,,,Ogeranang
OGG,US,20.89861111,-155.5697222,Kahului
OGN,JP,24.4675,122.9797222,Yonaguni
OGO,CI,,,Abengourou
OGR,TD,10.28333333,15.38333333,Bongor
OGS,US,44.68166667,-74.53472222,Ogdensburg
OGU,TR,,,Ordu Giresun
OGX,DZ,31.93138889,5.406666667,Ouargla
OGZ,RU,43.205,44.60833333,Vladikavkaz
OHA,NZ,-39.79333333,175.3869444,Ohakea
OHD,MK,41.18,20.74222222,Ohrid
OHI,NA,-16.20611111,15.69888889,Oshakati
OHO,RU,,,Okhotsk
OHR,DE,,,Wyk Auf Foehr
OHT,PK,33.575,71.44166667,Kohat
OIC,US,42.56638889,-74.47611111,Norwich
OIM,JP,34.78194444,139.3602778,Oshima
OIR,JP,42.07166667,139.4327778,Okushiri
OIT,JP,33.47944444,131.7372222,Oita
OKA,JP,26.19583333,127.6458333,Okinawa
OKB,AU,33.21777778,-116.6486111,Orchid Beach
OKC,US,35.39305556,-96.39944444,Oklahoma City
OKE,JP,27.43166667,128.7055556,Okino Erabu
OKF,NA,-18.83333333,15.93333333,Okaukuejo
OKG,CG,,,Okoyo
OKH,GB,,,Oakham
OKI,JP,36.17833333,133.3233333,Oki Island
OKJ,JP,34.75694444,133.8552778,Okayama
OKK,US,40.52805556,-85.94111111,Kokomo
OKL,ID,,,Oksibil
OKM,US,35.66805556,-94.05166667,Okmulgee
OKN,GA,-0.635833333,13.67277778,Okondja
OKP,PG,,,Oksapmin
OKQ,ID,,,Okaba
OKR,AU,,,Yorke Island
OKS,US,41.40166667,-101.6438889,Oshkosh
OKT,RU,,,Oktiabrskij
OKU,NA,,,Mokuti Lodge
OKY,AU,-26.58861111,151.7352778,Oakey
OLA,NO,63.69916667,9.603888889,Orland
OLB,IT,40.885833,9.516944,Olbia
OLD,US,44.9525,-67.32583333,Old Town
OLE,US,42.24111111,-77.62861111,Olean
OLF,US,48.09444444,-104.425,Wolf Point
OLH,US,,,Old Harbor
OLI,IS,64.91138889,-22.17694444,Olafsvik
OLJ,VU,,,Olpoi
OLM,US,46.96916667,-121.0975,Olympia
OLN,AR,,,Colonia Sarmiento
OLO,CZ,,,Olomouc
OLP,AU,-29.515,136.8766667,Olympic Dam
OLQ,PG,,,Olsobip
OLS,US,31.4175,-109.1522222,Nogales
OLU,US,41.44777778,-96.6575,Columbus
OLV,US,34.97861111,-88.21333333,Olive Branch
OLY,US,38.72166667,-87.82361111,Olney
OMA,US,41.30305556,-94.10611111,Omaha
OMB,GA,-0.416666667,9.266666667,Omboue
OMC,PH,,,Ormoc
OMD,NA,-27.41527778,16.44611111,Oranjemund
OME,US,64.51194444,-164.555,Nome
OMF,JO,,,Mafraq
OMG,NA,,,Omega
OMH,IR,37.67138889,45.06916667,Urmieh
OMJ,JP,,,Omura
OMK,US,48.46416667,-118.4819444,Omak
OML,PG,,,Omkalai
OMM,OM,18.13944444,55.17861111,Marmul
OMN,IN,29.30055556,-80.88638889,Osmanabad
OMO,BA,43.28277778,17.84583333,Mostar
OMR,RO,47.02527778,21.90222222,Oradea
OMS,RU,54.96666667,73.31166667,Omsk
OMY,KH,,,Oddor Meanchey
ONA,US,44.07694444,-90.29194444,Winona
ONB,PG,,,Ononge
OND,NA,-16.12277778,15.95,Ondangwa
ONE,SB,,,Onepusu
ONG,AU,-15.33666667,139.1783333,Mornington Island
ONH,US,,,Oneonta
ONI,ID,,,Moanamani
ONJ,JP,,,Odate Noshiro
ONL,US,42.46944444,-97.31277778,Oneill
ONN,US,,,Onion Bay
ONO,US,44.01916667,-116.9872222,Ontario
ONP,US,44.58027778,-123.9422222,Newport
ONR,AU,,,Monkira
ONS,AU,-20.33166667,115.1133333,Onslow
ONT,US,34.05583333,-116.3988889,Ontario
ONU,FJ,,,Ono I Lau
ONX,PA,9.355277778,-78.1325,Colon
ONY,US,33.35083333,-97.18083333,Olney
OOA,US,41.22611111,-91.50638889,Oskaloosa
OOK,US,60.54138889,-164.9127778,Toksook Bay
OOL,AU,-27.83555556,153.5047222,"Gold Coast, Queensland"
OOM,AU,-35.69944444,148.9738889,Cooma
OOR,AU,,,Mooraberree
OOT,KI,,,Onotoa
OPA,IS,,,Kopasker
OPB,PG,,,Open Bay
OPI,AU,-11.675,133.005,Oenpelli
OPL,US,30.55833333,-91.90083333,Opelousas
OPO,PT,41.248056,-8.681389,Porto
OPS,BR,-10.115,-54.41388889,Sinop
OPU,PG,,,Balimo
OPW,NA,,,Opuwa
ORA,AR,-22.85,-63.67666667,Oran
ORB,SE,59.22805556,15.04,Orebro
ORC,CO,4.792222222,-70.64361111,Orocue
ORE,FR,47.98777778,1.760555556,Orleans
ORF,US,36.89444444,-75.79888889,Norfolk
ORH,US,42.26722222,-70.12444444,Worcester
ORI,US,,,Port Lions
ORJ,GY,,,Orinduik
ORK,IE,51.84138889,-7.508888889,Cork
ORL,US,28.441759,-81.31147,Orlando
ORM,GB,,,Northampton
ORN,DZ,35.54222222,-0.501111111,Oran
ORO,HN,,,Yoro
ORP,BW,-20.73333333,25.31666667,Orapa
ORQ,US,,,Norwalk
ORR,AU,,,Yorketown
ORS,AU,,,Orpheus Island
ORT,US,62.96111111,-140.0719444,Northway
ORU,BO,-16.03666667,-66.92388889,Oruro
ORV,US,,,Noorvik
ORW,PK,25.27472222,64.58611111,Ormara
ORX,BR,-0.515555556,-55.60083333,Oriximina
ORZ,BZ,,,Orange Walk
OSA,JP,34.43416667,135.2327778,Osaka
OSB,US,-18.73333333,17.73333333,Osage Beach
OSC,US,44.45138889,-82.60583333,Oscoda
OSD,SE,63.19444444,14.50027778,Ostersund
OSE,PG,,,Omora
OSG,PG,,,Ossima
OSH,US,43.98416667,-87.44305556,Oshkosh
OSI,HR,45.4625,18.81,Osijek
OSK,SE,57.35194444,16.49833333,Oskarshamn
OSL,NO,59.18666667,10.25861111,Oslo
OSM,IQ,,,Mosul
OSN,KR,37.09055556,127.0297222,Osan
OSP,PL,,,Slupsk
OSR,CZ,49.69611111,18.11083333,Ostrava
OSS,KG,40.60833333,72.79333333,Osh
OST,BE,51.19888889,2.862222222,Ostend
OSW,RU,51.07166667,58.59666667,Orsk
OSX,US,33.09,-88.45805556,Kosciusko
OSY,NO,64.47222222,11.57861111,Namsos
OSZ,PL,,,Koszalin
OTA,ET,,,Mota
OTC,TD,,,Bol
OTD,PA,,,Contadora
OTG,US,43.655,-94.42083333,Worthington
OTH,US,43.41694444,-123.7530556,North Bend
OTI,ID,,,Morotai Island
OTL,MR,,,Boutilimit
OTM,US,41.10638889,-91.55222222,Ottumwa
OTN,US,,,Oaktown
OTO,US,,,Otto
OTR,CR,,,Coto 47
OTS,US,,,Anacortes
OTU,CO,7.010555556,-73.28444444,Otu
OTY,PG,,,Oria
OTZ,US,66.88444444,-161.4016667,Kotzebue
OUA,BF,12.353194,-1.512417,Ouagadougou
OUD,MA,34.78611111,-0.074444444,Oujda
OUE,CG,1.616666667,16.03333333,Ouesso
OUG,BF,13.56666667,-1.583333333,Ouahigouya
OUH,ZA,-32.4,22.18333333,Oudtshoorn
OUI,LA,20.25833333,100.4166667,Ban Houei Sai
OUK,GB,,,Outer Skerries
OUL,FI,64.92916667,25.35555556,Oulu
OUM,TD,,,Oum Hadjer
OUN,US,35.24555556,-96.52805556,Norman
OUR,CM,4.466666667,14.36666667,Batouri
OUS,BR,-21.03333333,-48.08805556,Ourinhos
OUT,TD,,,Bousso
OUU,GA,,,Ouanga
OUZ,MR,22.75805556,-11.53138889,Zouerate
OVA,MG,-23.76666667,45.3,Bekily
OVB,RU,55.03333333,82.59833333,Novosibirsk
OVD,ES,43.56333333,-5.965555556,Asturias
OVE,US,39.48777778,-120.3780556,Oroville
OVL,CL,,,Ovalle
OWA,US,44.12277778,-92.74138889,Owatonna
OWB,US,37.73861111,-86.83333333,Owensboro
OWD,US,42.19027778,-70.82722222,Norwood
OWE,GA,,,Owendo
OWK,US,44.71527778,-68.13361111,Norridgewock
OXB,GW,11.88861111,-14.34444444,Bissau
OXC,US,41.47833333,-72.865,Oxford
OXD,US,39.50222222,-83.21583333,Oxford
OXF,GB,51.83694444,-0.68,Oxford
OXO,AU,,,Orientos
OXR,US,34.20055556,-118.7927778,Oxnard/Ventura
OXY,AU,,,Morney
OYA,AR,-28.89416667,-58.78111111,Goya
OYE,GA,1.536944444,11.57861111,Oyem
OYG,UG,,,Moyo
OYK,BR,3.855555556,-50.20305556,Oiapoque
OYL,KE,3.468888889,39.10194444,Moyale
OYN,AU,,,Ouyen
OYO,AR,,,Tres Arroyos
OYP,GF,,,Saint Georges de Oypock
OYS,US,,,Yosemite
OZA,US,30.73527778,-100.7972222,Ozona
OZC,PH,8.179444444,123.8419444,Ozamis
OZH,UA,47.86694444,35.315,Zaporozhye
OZP,ES,37.175,-4.383888889,Moron
OZZ,MA,30.93694444,-5.094166667,Ouarzazate
PAA,MM,16.89416667,97.67416667,Pa-An
PAB,IN,22.00055556,82.06472222,Bilaspur
PAD,DE,51.614089,8.616317,Paderborn
PAE,US,47.90694444,-121.7186111,Everett
PAF,UG,2.333333333,31.5,Pakuba
PAG,PH,7.828611111,123.4763889,Pagadian
PAH,US,37.06027778,-87.22722222,Paducah
PAI,KH,,,Pailin
PAJ,PK,,,Parachinar
PAK,US,21.89694444,-158.3969444,Hanapepe
PAL,CO,5.481666667,-73.50694444,Palanquero
PAN,TH,6.785555556,101.1536111,Pattani
PAO,US,37.46111111,-121.885,Palo Alto
PAP,HT,18.58,-71.7075,Port au Prince
PAQ,US,61.59472222,-148.9113889,Palmer
PAR,FR,49.009722,2.547778,Paris
PAS,GR,37.01027778,25.12805556,Paros
PAT,IN,25.59361111,85.09194444,Patna
PAU,MM,21.45,94.48666667,Pauk
PAV,BR,-8.597777778,-37.74583333,Paulo Afonso
PAW,PG,,,Pambwa
PAX,HT,,,Port De Paix
PAY,MY,,,Pamol
PAZ,MX,20.60194444,-96.53944444,Poza Rica
PBB,BR,-18.34888889,-50.80111111,Paranaiba
PBC,MX,19.15805556,-97.62861111,Puebla
PBD,IN,21.65027778,69.65861111,Porbandar
PBE,CO,6.459722222,-73.58944444,Puerto Berrio
PBF,US,34.17444444,-90.06444444,Pine Bluff
PBG,US,,,Plattsburgh
PBH,BT,27.40333333,89.42472222,Paro
PBI,US,26.68305556,-79.90444444,West Palm Beach
PBJ,VU,,,Paama
PBK,US,,,Pack Creek
PBL,VE,10.48027778,-67.92722222,Puerto Cabello
PBM,SR,5.451388889,-54.79916667,Paramaribo
PBN,AO,,,Porto Amboim
PBO,AU,-22.82861111,117.7455556,Paraburdoo
PBQ,BR,-10.35833333,-60.81888889,Pimenta Bueno
PBR,GT,15.73166667,-87.415,Puerto Barrios
PBS,TH,,,Patong
PBU,MM,27.33,97.42611111,Putao
PBW,ID,,,Palibelo
PBZ,ZA,-33.91194444,23.32861111,Plettenberg Bay
PCA,US,20.07361111,-97.21666667,Portage Creek
PCB,ID,,,Pondok Cabe
PCC,CO,,,Puerto Rico
PCD,US,,,Prairie Du Chien
PCE,US,,,Painter Creek
PCG,GT,,,Paso Caballos
PCH,HN,,,Palacios
PCK,US,,,Porcupine Creek
PCL,PE,-7.622222222,-73.42583333,Pucallpa
PCM,MX,28.0,-81.83694444,Playa Del Carmen
PCN,NZ,,,Picton
PCO,MX,,,Punta Colorada
PCP,ST,1.662777778,7.411666667,Principe Island
PCR,CO,6.185,-66.50777778,Puerto Carreno
PCS,BR,,,Picos
PCT,US,,,Princeton
PCU,US,,,Picayune
PCV,MX,,,Punta Chivato
PDA,CO,3.853333333,-66.09388889,Puerto Inirida
PDB,US,,,Pedro Bay
PDC,NC,43.01916667,-90.87638889,Mueo
PDE,AU,,,Pandie Pandie
PDF,BR,,,Prado
PDG,ID,-0.778333333,100.2863889,Padang
PDI,PG,,,Pindiu
PDL,PT,37.74194444,-24.3025,Ponta Delgada
PDN,AU,,,Parndana
PDO,ID,,,Pendopo
PDP,UY,-33.14277778,-54.90194444,Punta Del Este
PDR,BR,,,Presidente Dutra
PDS,MX,28.62722222,-99.46583333,Piedras Negras
PDT,US,45.695,-117.1586111,Pendleton
